id,Number,sentiment,text
252,526,0,"how manually set weights network ? . i c code uses weights array double, i would like interface caffe, transfer weights back forth code caffe. what simplest way ? it need blazing fast."
133,3331,0,"could weight diff conv layer become large ? . cccp5 top data max 105.422 min 123.697 mean 1.9735 bottom data max 96.133 min 0 mean 0.000809771 top diff max1.35333e 08 min 1.33265e 08 mean 1.96833e 16 bottom diff max 0.000116085 min 0.000235484 mean 2.54426e 16 weight diff max 1.17238e 06 min 0.770284 mean 10107.5 weight max 0.177044 min 0.202771 mean 0.000405207 print information conv layer,the top diff bottom data small,why weight diff became big ? ? ? since know weight diff depends value top diff bottom data. code (this param propagate down 0 ) this weight cpu gemm(bottom data n this bottom dim , top diff n this top dim , weight diff )"
263,1765,0,"multi label regression caffe. extracting 30 facial keypoints (x,y ) input image per kaggle facialkeypoints competition. how setup caffe run regression produce 30 dimensional output ? ? . how setup caffe accordingly ? . i using euclidean loss (sum squares ) get regressed output. here simple logistic regressor model using caffe working. looks accuracy layer cannot handle multi label output. here layer file i seen topic really cant get grasp it. i see stable version caffe handle 1 2 outputs."
23,4700,1,"loss goes 0 image data layer. i trying run caffenet training based image data layer. i seeing following behaviour. the loss value 7.5 iteration 0 goes 0 immediately. is expected ? i0909 20 42 33.842559 136906 solver.cpp 279 solving caffenet i0909 20 42 33.842563 136906 solver.cpp 280 learning rate policy step i0909 20 42 34.010679 136906 solver.cpp 228 iteration 0, loss 7.56662 i0909 20 42 34.010716 136906 solver.cpp 244 train net output 0 loss 7.56662 ( 1 7.56662 loss ) i0909 20 42 34.010766 136906 sgd solver.cpp 106 iteration 0, lr 0.01 i0909 20 42 34.430747 136906 solver.cpp 228 iteration 1, loss 0 i0909 20 42 34.430763 136906 solver.cpp 244 train net output 0 loss 0 ( 1 0 loss ) i0909 20 42 34.430768 136906 sgd solver.cpp 106 iteration 1, lr 0.01 i0909 20 42 34.875175 136906 solver.cpp 228 iteration 2, loss 0 i0909 20 42 34.875191 136906 solver.cpp 244 train net output 0 loss 0 ( 1 0 loss ) i0909 20 42 34.875196 136906 sgd solver.cpp 106 iteration 2, lr 0.01 i0909 20 42 34.875416 136906 blocking queue.cpp 50 data layer prefetch queue empty i0909 20 42 35.293489 136906 solver.cpp 228 iteration 3, loss 0 i0909 20 42 35.293507 136906 solver.cpp 244 train net output 0 loss 0 ( 1 0 loss ) i0909 20 42 35.293512 136906 sgd solver.cpp 106 iteration 3, lr 0.01 i0909 20 42 35.796902 136906 solver.cpp 228 iteration 4, loss 0 i0909 20 42 35.796919 136906 solver.cpp 244 train net output 0 loss 0 ( 1 0 loss ) i0909 20 42 35.796924 136906 sgd solver.cpp 106 iteration 4, lr 0.01 i0909 20 42 36.378119 136906 solver.cpp 228 iteration 5, loss 0 the head prototxt file is name caffenet layer name data type imagedata top data top label include phase train transform param mirror true crop size 227 mean file users xyz projects caffe nvcaffe caffe data ilsvrc12 imagenet mean.binaryproto image data param source users xyz projects caffe nvcaffe caffe train.txt batch size 128 new height 256 new width 256 layer name data type data top data top label include phase test transform param mirror false crop size 227 mean file users xyz projects caffe nvcaffe caffe data ilsvrc12 imagenet mean.binaryproto data param source lus scratch xyz imagenet on lustre examples imagenet ilsvrc12 val lmdb batch size 50 backend lmdb"
238,1768,0,"`pooling layer.cu` incorrect computation index. code here (https github.com bvlc caffe blob master src caffe layers pooling layer.cu l31 ) . during every loop iteration, amount changes differ."
72,2307,0,"unable make caffe macos 10.9. macos 10.9, cuda 6.5, opencv 3.0, anaconda in opencv 2.4.11 i facing similar problem, solution including library opencv imgcodecs. but available opencv 3.0. but even installing opencv 3.0.. i getting error, although different part. any help appreciated. it might seem problem leveldb, environment variables leveldb stdlib libstdc . so cant figure problem. protoc src caffe proto caffe.proto cxx src caffe blob.cpp cxx src caffe common.cpp cxx src caffe data transformer.cpp cxx src caffe internal thread.cpp cxx src caffe layer factory.cpp cxx src caffe layers absval layer.cpp cxx src caffe layers accuracy layer.cpp cxx src caffe layers argmax layer.cpp cxx src caffe layers base conv layer.cpp cxx src caffe layers base data layer.cpp cxx src caffe layers bnll layer.cpp cxx src caffe layers concat layer.cpp cxx src caffe layers contrastive loss layer.cpp cxx src caffe layers conv layer.cpp cxx src caffe layers cudnn conv layer.cpp cxx src caffe layers cudnn pooling layer.cpp cxx src caffe layers cudnn relu layer.cpp cxx src caffe layers cudnn sigmoid layer.cpp cxx src caffe layers cudnn softmax layer.cpp cxx src caffe layers cudnn tanh layer.cpp cxx src caffe layers data layer.cpp cxx src caffe layers deconv layer.cpp cxx src caffe layers dropout layer.cpp cxx src caffe layers dummy data layer.cpp cxx src caffe layers eltwise layer.cpp cxx src caffe layers euclidean loss layer.cpp cxx src caffe layers exp layer.cpp cxx src caffe layers flatten layer.cpp cxx src caffe layers hdf5 data layer.cpp cxx src caffe layers hdf5 output layer.cpp cxx src caffe layers hinge loss layer.cpp cxx src caffe layers im2col layer.cpp cxx src caffe layers image data layer.cpp cxx src caffe layers infogain loss layer.cpp cxx src caffe layers inner product layer.cpp cxx src caffe layers loss layer.cpp cxx src caffe layers lrn layer.cpp cxx src caffe layers memory data layer.cpp cxx src caffe layers multinomial logistic loss layer.cpp cxx src caffe layers mvn layer.cpp cxx src caffe layers neuron layer.cpp cxx src caffe layers pooling layer.cpp cxx src caffe layers power layer.cpp cxx src caffe layers prelu layer.cpp cxx src caffe layers relu layer.cpp cxx src caffe layers sigmoid cross entropy loss layer.cpp cxx src caffe layers sigmoid layer.cpp cxx src caffe layers silence layer.cpp cxx src caffe layers slice layer.cpp cxx src caffe layers softmax layer.cpp cxx src caffe layers softmax loss layer.cpp cxx src caffe layers split layer.cpp cxx src caffe layers tanh layer.cpp cxx src caffe layers threshold layer.cpp cxx src caffe layers window data layer.cpp cxx src caffe net.cpp cxx src caffe solver.cpp cxx src caffe syncedmem.cpp cxx src caffe util benchmark.cpp cxx src caffe util cudnn.cpp cxx src caffe util db.cpp cxx src caffe util im2col.cpp cxx src caffe util insert splits.cpp cxx src caffe util io.cpp cxx src caffe util math functions.cpp cxx src caffe util upgrade proto.cpp nvcc src caffe layers absval layer.cu nvcc src caffe layers base data layer.cu nvcc src caffe layers bnll layer.cu nvcc src caffe layers concat layer.cu nvcc src caffe layers contrastive loss layer.cu nvcc src caffe layers conv layer.cu nvcc src caffe layers cudnn conv layer.cu nvcc src caffe layers cudnn pooling layer.cu nvcc src caffe layers cudnn relu layer.cu nvcc src caffe layers cudnn sigmoid layer.cu nvcc src caffe layers cudnn softmax layer.cu nvcc src caffe layers cudnn tanh layer.cu nvcc src caffe layers deconv layer.cu nvcc src caffe layers dropout layer.cu nvcc src caffe layers eltwise layer.cu nvcc src caffe layers euclidean loss layer.cu nvcc src caffe layers exp layer.cu nvcc src caffe layers hdf5 data layer.cu nvcc src caffe layers hdf5 output layer.cu nvcc src caffe layers im2col layer.cu nvcc src caffe layers inner product layer.cu nvcc src caffe layers lrn layer.cu nvcc src caffe layers mvn layer.cu nvcc src caffe layers pooling layer.cu nvcc src caffe layers power layer.cu nvcc src caffe layers prelu layer.cu nvcc src caffe layers relu layer.cu nvcc src caffe layers sigmoid cross entropy loss layer.cu nvcc src caffe layers sigmoid layer.cu nvcc src caffe layers silence layer.cu nvcc src caffe layers slice layer.cu nvcc src caffe layers softmax layer.cu nvcc src caffe layers softmax loss layer.cu nvcc src caffe layers split layer.cu nvcc src caffe layers tanh layer.cu nvcc src caffe layers threshold layer.cu nvcc src caffe util im2col.cu nvcc src caffe util math functions.cu cxx tools caffe.cpp cxx tools compute image mean.cpp cxx tools convert imageset.cpp cxx tools device query.cpp cxx tools extract features.cpp cxx tools finetune net.cpp cxx tools net speed benchmark.cpp cxx tools test net.cpp cxx tools train net.cpp cxx tools upgrade net proto binary.cpp cxx tools upgrade net proto text.cpp cxx examples cifar10 convert cifar data.cpp cxx examples mnist convert mnist data.cpp cxx examples siamese convert mnist siamese data.cpp cxx .build release src caffe proto caffe.pb.cc ar o .build release lib libcaffe.a ld o .build release lib libcaffe.so clang warning argument unused compilation  pthread ld warning directory found option  l opt intel mkl lib intel64 undefined symbols architecture x86 64 leveldb db open(leveldb options const , std string const , leveldb db ) , referenced from caffe db leveldb open(std string const , caffe db mode ) db.o ld symbol(s ) found architecture x86 64 clang error linker command failed exit code 1 (use v see invocation ) make .build release lib libcaffe.so error 1"
84,1623,0,"community issues policy feedbacks. in issue want try collect feedback policy proposal core developers community contributors (we developer group like caffe user ) . please try constructive scalable prospection. the objective, proliferation deep learning toolkit research momentum, try attract contributors caffe retain developers already opened good pr."
13,5051,1,"nan loss training mnist lenet cpu mode. issue summary i installed caffe tried run mnist lenet example cpu mode (changed solved mode cpu ) . and loss nan first display. i1202 07 38 36.619820 20673 caffe.cpp 251 starting optimization i1202 07 38 36.619825 20673 solver.cpp 279 solving lenet i1202 07 38 36.619829 20673 solver.cpp 280 learning rate policy inv i1202 07 38 36.620288 20673 solver.cpp 337 iteration 0, testing net ( 0 ) i1202 07 38 40.081092 20673 solver.cpp 404 test net output 0 accuracy 0.1034 i1202 07 38 40.081132 20673 solver.cpp 404 test net output 1 loss 71.5575 ( 1 71.5575 loss ) i1202 07 38 40.133375 20673 solver.cpp 228 iteration 0, loss 68.1442 i1202 07 38 40.133416 20673 solver.cpp 244 train net output 0 loss 68.1442 ( 1 68.1442 loss ) i1202 07 38 40.133440 20673 sgd solver.cpp 106 iteration 0, lr 0.01 i1202 07 38 45.040522 20673 solver.cpp 228 iteration 100, loss nan i1202 07 38 45.040565 20673 solver.cpp 244 train net output 0 loss nan ( 1 nan loss ) i1202 07 38 45.040580 20673 sgd solver.cpp 106 iteration 100, lr 0.00992565 i1202 07 38 49.861625 20673 solver.cpp 228 iteration 200, loss nan i1202 07 38 49.861666 20673 solver.cpp 244 train net output 0 loss nan ( 1 nan loss ) i1202 07 38 49.861677 20673 sgd solver.cpp 106 iteration 200, lr 0.00985258 if i change back gpu mode, happen. what i train cpu mode ? is stable release caffe i try ? thanks steps reproduce (head 24d2f67173db3344141dce24b1008efffbfe1c7d ) git clone https github.com bvlc caffe caffe cd caffe make . data mnist get mnist.sh . examples mnist create mnist.sh . examples mnist train lenet.sh your system configuration operating system gentoo compiler g 4.9.3 cuda version (if applicable ) 7.5.18 blas mkl"
132,6685,0,"boost. important read submitting please read guidelines contributing (https github.com bvlc caffe blob master contributing.md ) submitting issue! please post installation, build, usage, modeling questions, requests help issues. use caffe users list (https groups.google.com forum !forum caffe users ) instead. this helps developers maintain clear, uncluttered, efficient view state caffe. issue summary steps reproduce tried solutions system configuration operating system compiler cuda version (if applicable ) cudnn version (if applicable ) blas python version (if using pycaffe ) matlab version (if using matcaffe ) issue checklist read guidelines removed first paragraph written short summary detailed steps reproduce explained solutions related problems failed (tick found none ) filled system configuration attached relevant logs config files (tick applicable )"
105,6534,0,"compile caffe centos6.5 got dso error. sorry, i cant log google, but question always disturb me. so i come help! when i compile caffe centos6.5 machine, i got following error, i know what s meaning info, please help me, thanks! error info is cxx ld o .build release examples siamese convert mnist siamese data.bin usr local bin ld .build release examples mnist convert mnist data.o undefined reference symbol strlen glibc 2.2.5 lib64 libc.so.6 error adding symbols dso missing command line"
